problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh17,5,33,bfgs,2.7324473487415025e-5,5.464894697483005e-5,0.0012868677850529056,8.22766944545086e-9,58,90,59,0.00062358,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005208128053, 1.9358469099543332, -1.4646871338370433, 0.012867534634315406, 0.022122699673089035]"
mgh17,5,33,bobyqa,0.19562453234825375,0.3912490646965075,0.10888540886422997,114.68583442159034,42,42,0,0.000235788,false,XTOL_REACHED,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.49448928735068887, 1.4949291114559609, -1.0005509120630907, 0.010055637989886297, 0.014497184374282898]"
mgh17,5,33,mads,3.0114688075452267e-5,6.0229376150904534e-5,0.0013509746891165173,0.032025353151164136,822,822,0,1.562343513,false,1,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.3720282, 1.667838, -1.19378497872543, 0.01222051719879, 0.02348026928011]"
mgh18,6,13,ipopt,0.002827824962750295,0.00565564992550059,0.020857852101050005,1.1995471950591097e-8,40,211,42,0.014469256,true,LOCALLY_SOLVED,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.71141604066401, 17.683197366457026, 1.163143688781553, 5.186561354665243, 1.71141604066401, 1.163143688781553]"
mgh18,6,13,bfgs,0.0028278249627500095,0.005655649925500019,0.020857852101048954,1.2767277303440512e-8,40,44,41,0.000221291,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159863737772, 17.68319876090973, 1.1631436528669623, 5.186561815073127, 1.7114159863737424, 1.1631436528669745]"
mgh18,6,13,bobyqa,0.16160997828698276,0.3232199565739655,0.15768028913790313,0.13246038728409032,44,44,0,0.000171836,false,XTOL_REACHED,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.000493691076158, 1.9944989914196498, 0.9944980284259097, 0.49946296441421395, 1.5001796012818203, 1.050062979063504]"
mgh18,6,13,mads,1.399964127796375e-6,2.79992825559275e-6,0.00046408953509431526,0.0007826529269335466,1414,1414,0,3.685075272,false,1,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[3.73073754976073, 10.35732258198294, 2.81160027126216, 4.77066294379456, 0.94907544452049, 0.91691118109115]"
mgh19,11,65,ipopt,0.04384672547695997,0.08769345095391994,0.03673050523305787,0.004977987522344981,317,2642,319,0.174197076,false,NUMERICAL_ERROR,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[2.7383781272183083, 1.3733867227379202, -0.4805000793306245, -0.5947247641995346, 0.5560458549885227, 0.3799022020566744, 2.3623315255898474, 5.104053744603026, -0.10128407660047838, 4.6040168409922835, 5.63397258457354]"
mgh19,11,65,bfgs,0.13737733322905482,0.27475466645810964,0.0650153433320651,8.291793370574357e-10,112,147,113,0.00545135,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[5.880605222351691, 5.393167465065706, 0.3862698372308295, -0.33418400565374257, 0.45758891652510447, 0.10813920406390205, 2.136907652732453, 8.659131266777734, -1.2983378001559533, 3.327714099883609, 5.578612590740302]"
mgh19,11,65,bobyqa,10.929143944412969,21.858287888825938,0.5798977083381031,18.210271496161372,57,57,0,0.001103515,false,XTOL_REACHED,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[1.3000042664052962, 0.6499957237554461, 0.6499995149271343, 0.7000000000023463, 0.5999401663315709, 3.8400079920581907, 5.445605570159776, 7.083711443250645, 1.9940752710870147, 4.4998322078623, 600.3714251987228]"
mgh19,11,65,mads,0.8950134086843571,1.7900268173687142,0.16594840798683436,0.004267379490115676,1173,1173,0,4.578600107,false,1,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[0.91674523455687, 13.28100560020567, 11.06071928824021, 13.53272927368824, 0.13268051853307, 204.8425207764832, 13.27654931048001, 18.05459741144252, 145.84158601919634, -169.51862668697802, -112.36848994396094]"
mgh20,6,31,ipopt,0.0011438350267762027,0.0022876700535524055,0.008590448659942613,1.3038334872337722e-9,69,561,71,0.031131657,true,LOCALLY_SOLVED,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.015725086328530483, 1.0124348694610208, -0.23299162599866416, 1.260430087689953, -1.5137289226170891, 0.9929964325467292]"
