problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh24,4,8,bfgs_backtracking2,1.728410781798749e-6,3.456821563597498e-6,0.00065734518743936,6.288296516355331e-9,449,588,450,0.001160147,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.19999958844556714, 0.12555681284733242, 0.49959532408262197, 0.5417715809224214]"
mgh25,10,12,ffjm2_trust_sr1,3.180711821754408e-29,6.361423643508816e-29,2.30243053523677e-15,7.97585333585618e-15,3,4,4,0.045186888,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0000000000000009, 1.0000000000000016, 1.0000000000000022, 1.0000000000000027, 1.0000000000000027, 1.0000000000000024, 1.0000000000000018, 1.0000000000000004, 0.9999999999999981, 0.9999999999999947]"
mgh25,10,12,bfgs_backtracking2,6.843629662967132e-26,1.3687259325934264e-25,1.0679910785338309e-13,7.2686179088993185e-12,15,23,16,5.0162e-5,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0000000000000009, 1.000000000000002, 1.0000000000000029, 1.0000000000000038, 1.0000000000000049, 1.0000000000000058, 1.0000000000000067, 1.0000000000000078, 1.0000000000000087, 1.0000000000000095]"
mgh26,10,10,ffjm2_trust_sr1,1.6355997087566595e-18,3.271199417513319e-18,5.719440022863531e-10,8.080385988001603e-10,7,12,8,0.126305842,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.04791194804804804, 0.049184518985160706, 0.05060870381704982, 0.05222305044621923, 0.05408309354654065, 0.05627330518182548, 0.05893214150616344, 0.18639700122388406, 0.15434196102696499, 0.1246253762141508]"
mgh26,10,10,bfgs_backtracking2,1.3975280609633234e-5,2.795056121926647e-5,0.0016718421342718478,1.1063616173351522e-8,33,36,34,0.000235256,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.05515090091097316, 0.056840612288120165, 0.05876399880342699, 0.06099060070504124, 0.06362620657703177, 0.06684320225678143, 0.20816152373712676, 0.16436308692667084, 0.08500685242041374, 0.09143148190274156]"
mgh27,10,10,ffjm2_trust_sr1,8.716660135855832e-22,1.7433320271711664e-21,1.320352993396526e-11,3.5421277245816775e-12,5,6,6,0.053333009,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9794303033014765, 0.9794303033014767, 0.9794303033014762, 0.9794303033014757, 0.9794303033014785, 0.9794303033014772, 0.9794303033014764, 0.9794303033014776, 0.9794303033014782, 1.2056969669892499]"
mgh27,10,10,bfgs_backtracking2,5.734696633693305e-20,1.146939326738661e-19,1.0709525324395387e-10,3.6898775107620554e-9,16,20,17,5.5849e-5,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9999999999924987, 0.9999999999924987, 0.9999999999924999, 0.9999999999924999, 0.9999999999924996, 0.9999999999924996, 0.9999999999925, 0.9999999999925, 0.9999999999925, 1.000000000181325]"
mgh28,10,10,ffjm2_trust_sr1,3.820695904933017e-21,7.641391809866035e-21,2.764306750320238e-11,2.134855703046248e-11,3,4,4,0.037752176,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.04316498263002124, -0.08157715674003076, -0.11448571465700387, -0.14097357718665857, -0.15990869652794354, -0.169877202654808, -0.16908998409457632, -0.15524953548389622, -0.1253558918698152, -0.0754165337886183]"
mgh28,10,10,bfgs_backtracking2,2.5338281178952867e-16,5.067656235790573e-16,7.118747246384418e-9,1.0863485608159909e-8,17,26,18,0.000103184,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043165009102129524, -0.08157720585202943, -0.11448578191001824, -0.14097365729628758, -0.15990878537772069, -0.16987729166410287, -0.16909006496796802, -0.15524960354997544, -0.1253559415932989, -0.07541656045703544]"
mgh29,10,10,ffjm2_trust_sr1,8.18593411702462e-29,1.637186823404924e-28,4.046216533262801e-15,1.5957902040480768e-14,3,4,4,0.029520898,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.04316498251876561, -0.08157715653539062, -0.11448571438053326, -0.14097357686260145, -0.15990869618198522, -0.16987720231277756, -0.1690899837812115, -0.1552495352218374, -0.1253558916789347, -0.07541653368589396]"
