alpha,f,f_plot,RMSD_plot,x1,x2,x3
0.12343358395989974,3.463527347116657,3.463527347116657,0.09305277195114417,0.09416084673271113,0.09090149087742333,0.21336014071753662
0.12406015037593984,3.535710276419204,3.535710276419204,0.094017422274002,0.09418196778211575,0.09090606697324781,0.21398633432523984
0.12468671679197994,3.6091976618561086,3.6091976618561086,0.09498944233250489,0.09420308883152038,0.0909106430690723,0.21461252793294305
0.12531328320802004,3.6839863734525498,3.6839863734525498,0.09596856742512819,0.094224209880925,0.09091521916489678,0.2152387215406463
0.12593984962406016,3.7600733130203916,3.7600733130203916,0.09695454235130492,0.09424533093032963,0.09091979526072126,0.21586491514834955
0.12656641604010024,3.8374554138097174,3.8374554138097174,0.09794712111401893,0.09426645197973425,0.09092437135654576,0.21649110875605276
0.12719298245614036,3.9161296401632817,3.9161296401632817,0.0989460666242383,0.09428757302913889,0.09092894745237023,0.217117302363756
0.12781954887218044,3.9960929871749964,3.9960929871749964,0.09995115040827439,0.0943086940785435,0.09093352354819471,0.21774349597145923
0.12844611528822056,4.077342480351103,4.077342480351103,0.10096215231896434,0.09432981512794814,0.09093809964401921,0.21836968957916247
0.12907268170426064,4.1598751752754035,4.1598751752754035,0.10197886025146834,0.09435093617735275,0.09094267573984369,0.2189958831868657
0.12969924812030076,4.243688157277439,4.243688157277439,0.10300106986431547,0.09437205722675739,0.09094725183566817,0.21962207679456894
0.13032581453634084,4.328778541104132,4.328778541104132,0.10402858430623926,0.094393178276162,0.09095182793149266,0.22024827040227216
0.13095238095238096,4.415143470594557,4.415143470594557,0.10506121394923244,0.09441429932556664,0.09095640402731714,0.2208744640099754
0.13157894736842105,4.50278011835814,4.50278011835814,0.10609877612816912,0.09443542037497125,0.09096098012314162,0.22150065761767862
0.13220551378446116,4.591685685455858,4.591685685455858,0.10714109488725437,0.09445654142437589,0.09096555621896611,0.22212685122538187
0.13283208020050125,4.681857401084797,4.681857401084797,0.1081880007335009,0.0944776624737805,0.09097013231479059,0.22275304483308508
0.13345864661654136,4.7732925222655025,4.7732925222655025,0.1092393303973608,0.09449878352318514,0.09097470841061507,0.22337923844078833
0.13408521303258145,4.865988333533137,4.865988333533137,0.11029492660060498,0.09451990457258976,0.09097928450643956,0.22400543204849155
0.13471177944862156,4.959942146630661,4.959942146630661,0.11135463783146463,0.09454102562199439,0.09098386060226404,0.2246316256561948
0.13533834586466165,5.055151300206106,5.055151300206106,0.11241831812705287,0.094562146671399,0.09098843669808852,0.225257819263898
0.13596491228070176,5.151613159512052,5.151613159512052,0.1134858268630058,0.09458326772080364,0.090993012793913,0.22588401287160126
0.13659147869674185,5.249325116108619,5.249325116108619,0.11455702855028821,0.09460438877020826,0.0909975888897375,0.22651020647930448
0.13721804511278196,5.348284587569011,5.348284587569011,0.1156317926390598,0.09462550981961287,0.09100216498556198,0.22713640008700772
0.13784461152882205,5.448489017188342,5.448489017188342,0.11670999332949537,0.0946466308690175,0.09100674108138646,0.22776259369471094
0.13847117794486216,5.549935873694818,5.549935873694818,0.11779150938941671,0.09466775191842214,0.09101131717721095,0.2283887873024142
0.13909774436090225,5.652622650964746,5.652622650964746,0.1188762239786067,0.09468887296782676,0.09101589327303543,0.2290149809101174
0.13972431077694236,5.756546867738837,5.756546867738837,0.11996402447962094,0.09470999401723137,0.09102046936885991,0.22964117451782065
0.14035087719298245,5.861706067343056,5.861706067343056,0.1210548023349658,0.094731115066636,0.0910250454646844,0.23026736812552387
0.14097744360902256,5.968097817410816,5.968097817410816,0.1221484528904359,0.09475223611604064,0.09102962156050888,0.2308935617332271
0.14160401002506265,6.075719709608834,6.075719709608834,0.12324487524445828,0.09477335716544526,0.09103419765633336,0.2315197553409303
0.14223057644110276,6.1845693593651285,6.1845693593651285,0.124343972103246,0.09479447821484988,0.09103877375215785,0.23214594894863355
0.14285714285714285,6.294644405600029,6.294644405600029,0.1254456496415881,0.09481559926425451,0.09104334984798233,0.23277214255633677
0.14348370927318296,6.405942510459765,6.405942510459765,0.12654981736908755,0.09483672031365913,0.09104792594380681,0.23339833616404002
0.14411027568922305,6.51846135905274,6.51846135905274,0.12765638800166582,0.09485784136306376,0.0910525020396313,0.23402452977174323
0.14473684210526316,6.63219865918827,6.63219865918827,0.12876527733814996,0.09487896241246838,0.09105707813545579,0.23465072337944648
0.14536340852130325,6.7471521411179625,6.7471521411179625,0.12987640414176435,0.09490008346187301,0.09106165423128026,0.2352769169871497
0.14598997493734336,6.863319557279747,6.863319557279747,0.1309896900263504,0.09492120451127763,0.09106623032710476,0.23590311059485294
0.14661654135338345,6.98069868204454,6.98069868204454,0.1321050593471399,0.09494232556068226,0.09107080642292924,0.23652930420255616
0.14724310776942356,7.099287311464978,7.099287311464978,0.13322243909590623,0.09496344661008688,0.09107538251875372,0.2371554978102594
0.14786967418546365,7.2190832630270405,7.2190832630270405,0.1343417588003358,0.09498456765949151,0.09107995861457821,0.23778169141796263
0.14849624060150377,7.340084375404149,7.340084375404149,0.1354629504274522,0.09500568870889613,0.09108453471040269,0.23840788502566587
0.14912280701754385,7.462288508213434,7.462288508213434,0.1365859482909336,0.09502680975830076,0.09108911080622717,0.2390340786333691
0.14974937343358397,7.585693541774484,7.585693541774484,0.13771068896217248,0.09504793080770538,0.09109368690205166,0.23966027224107234
0.15037593984962405,7.710297376870896,7.710297376870896,0.13883711118493225,0.09506905185711001,0.09109826299787614,0.24028646584877555
0.15100250626566417,7.83609793451341,7.83609793451341,0.1399651557934457,0.09509017290651463,0.09110283909370062,0.2409126594564788
