problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh21,20,20,ffjm2_bfgs,3.052682753673045e-23,6.10536550734609e-23,1.7471928209768505e-12,1.1597850911813931e-10,2,8,3,45.938785548,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708, 1.0000000000019136, 1.0000000000036708]"
mgh21,20,20,bfgs_backtracking2,4.792660525704391e-18,9.585321051408782e-18,6.922904394619639e-10,1.4958338545043611e-9,149,228,150,0.000484202,true,converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[0.9999999999573926, 0.9999999999138461, 0.9999999998718, 0.9999999997432568, 0.9999999999573926, 0.9999999999138461, 0.9999999998718, 0.9999999997432568, 0.9999999999012618, 0.9999999998026533, 0.9999999993631911, 0.9999999987238604, 1.0000000017579675, 1.0000000035238046, 0.9999999986620259, 0.9999999973186214, 1.0000000017081947, 1.0000000034252863, 0.9999999988532403, 0.9999999977019655]"
mgh22,20,20,ffjm2_bfgs,9.38908724386023e-11,1.877817448772046e-10,3.0641617522350597e-6,1.8072007769351145e-6,2,9,3,2.187044075,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-2.8345111808825152e-5, 2.8349410792216645e-6, 0.0013570417717388705, 0.001357040911941887, -2.8345111808825152e-5, 2.8349410792216645e-6, 0.0013570417717388705, 0.001357040911941887, -2.8345111808825152e-5, 2.8349410792216645e-6, 0.0013570417717388705, 0.001357040911941887, -2.8345111808825152e-5, 2.8349410792216645e-6, 0.0013570417717388705, 0.001357040911941887, -2.8345111808825152e-5, 2.8349410792216645e-6, 0.0013570417717388705, 0.001357040911941887]"
mgh22,20,20,bfgs_backtracking2,1.6533673492449174e-13,3.306734698489835e-13,1.2858333287191297e-7,1.5617134313730746e-8,111,136,112,0.000364357,true,converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-0.04935520643722065, 0.004935520616147818, -0.04967652061843366, -0.04967652050515307, -0.04935520643722065, 0.004935520616147818, -0.04967652061843366, -0.04967652050515307, -1.831726060217566e-6, 1.8275897172289678e-7, -0.00027351479787165073, -0.000273514589454917, -7.353685213208271e-7, 7.359045701095743e-8, -0.00018714070324807585, -0.00018714053729089163, -1.377105768952104e-6, 1.3769887540658332e-7, -0.0002668677562203937, -0.0002668674622964137]"
mgh23,4,5,ffjm2_bfgs,1.1250287180862646e-5,2.2500574361725293e-5,0.0021213474190582404,2.8211831552999894e-5,7,19,8,14.130216942,true,gradient_converged,"[1.0, 2.0, 3.0, 4.0]","[0.25022323111517647, 0.2500887821777753, 0.24995433324037408, 0.2498198843029788]"
mgh23,4,5,bfgs_backtracking2,1.1249887504649548e-5,2.2499775009299096e-5,0.0021213097373697742,1.2053310757901526e-8,67,87,68,0.000104883,true,converged,"[1.0, 2.0, 3.0, 4.0]","[0.2500061873634139, 0.2500070661955428, 0.25000794502754564, 0.2500088238596234]"
mgh24,4,8,ffjm2_bfgs,1.7284107824885684e-6,3.4568215649771367e-6,0.0006573451875705352,5.408463574663948e-8,16,47,17,79.274358316,true,gradient_converged,"[0.5, 0.5, 0.5, 0.5]","[0.19999958499323903, 0.1255539954266281, 0.4996117918420899, 0.5417431918011346]"
mgh24,4,8,bfgs_backtracking2,1.728410781798749e-6,3.456821563597498e-6,0.00065734518743936,6.288296516355331e-9,449,588,450,0.001067652,true,converged,"[0.5, 0.5, 0.5, 0.5]","[0.19999958844556714, 0.12555681284733242, 0.49959532408262197, 0.5417715809224214]"
mgh25,10,12,ffjm2_bfgs,1.4530199101301085e-19,2.906039820260217e-19,1.556181175254619e-10,1.0591182042719717e-8,4,50,5,8.087524089,true,gradient_converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0000000000013984, 1.0000000000027969, 1.000000000004195, 1.0000000000055935, 1.000000000006992, 1.0000000000083904, 1.0000000000097886, 1.000000000011187, 1.0000000000125855, 1.000000000013984]"
mgh25,10,12,bfgs_backtracking2,6.843629662967132e-26,1.3687259325934264e-25,1.0679910785338309e-13,7.2686179088993185e-12,15,23,16,4.4637e-5,true,converged,"[0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.30000000000000004, 0.19999999999999996, 0.09999999999999998, 0.0]","[1.0000000000000009, 1.000000000000002, 1.0000000000000029, 1.0000000000000038, 1.0000000000000049, 1.0000000000000058, 1.0000000000000067, 1.0000000000000078, 1.0000000000000087, 1.0000000000000095]"
mgh26,10,10,ffjm2_bfgs,1.3976770394777104e-5,2.795354078955421e-5,0.001671931242293002,1.3200913748531757e-5,8,20,9,6.421918334,true,gradient_converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.055146292633859124, 0.056835830440239515, 0.05875903283182782, 0.060985467992219, 0.06362097792769869, 0.06683816605696398, 0.20817767768265935, 0.164408015719145, 0.08507647986555046, 0.09121523611136098]"
mgh26,10,10,bfgs_backtracking2,1.3975280609633234e-5,2.795056121926647e-5,0.0016718421342718478,1.1063616173351522e-8,33,36,34,0.000213968,true,converged,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[0.05515090091097316, 0.056840612288120165, 0.05876399880342699, 0.06099060070504124, 0.06362620657703177, 0.06684320225678143, 0.20816152373712676, 0.16436308692667084, 0.08500685242041374, 0.09143148190274156]"
mgh27,10,10,ffjm2_bfgs,5.411984457782712e-17,1.0823968915565423e-16,3.2899800782930927e-9,3.8710152896426644e-8,8,22,9,6.504258802,true,function_converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9794303147873302, 0.9794303147873304, 0.9794303147873314, 0.9794303147873301, 0.9794303147873314, 0.9794303147873303, 0.9794303147873302, 0.9794303147873304, 0.9794303147873306, 1.2056968523100704]"
mgh27,10,10,bfgs_backtracking2,5.734696633693305e-20,1.146939326738661e-19,1.0709525324395387e-10,3.6898775107620554e-9,16,20,17,5.4768e-5,true,converged,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.9999999999924987, 0.9999999999924987, 0.9999999999924999, 0.9999999999924999, 0.9999999999924996, 0.9999999999924996, 0.9999999999925, 0.9999999999925, 0.9999999999925, 1.000000000181325]"
mgh28,10,10,ffjm2_bfgs,2.947857072112052e-8,5.895714144224104e-8,7.678355386555187e-5,7.757948971145723e-5,2,6,3,0.513485215,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.04288634908360631, -0.08101633301497747, -0.11369420458568628, -0.14003596093683995, -0.15892764513650776, -0.16895339206495674, -0.16830370977942571, -0.1546497767897325, -0.12496043124091183, -0.07522283939061886]"
mgh28,10,10,bfgs_backtracking2,2.5338281178952867e-16,5.067656235790573e-16,7.118747246384418e-9,1.0863485608159909e-8,17,26,18,0.000106306,true,converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043165009102129524, -0.08157720585202943, -0.11448578191001824, -0.14097365729628758, -0.15990878537772069, -0.16987729166410287, -0.16909006496796802, -0.15524960354997544, -0.1253559415932989, -0.07541656045703544]"
mgh29,10,10,ffjm2_bfgs,2.564136291587451e-9,5.128272583174902e-9,2.264568961894272e-5,9.247830627348402e-5,2,5,3,0.662571031,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043158801229118846, -0.0815651575475902, -0.11446884406138805, -0.14095317501868002, -0.15988625797660366, -0.16985420985612976, -0.1690678880461988, -0.15522994097358148, -0.12534082446453174, -0.07540829280357196]"
mgh29,10,10,bfgs_backtracking2,9.104593422385946e-19,1.820918684477189e-18,4.267222380515444e-10,1.5632960060448564e-9,7,8,8,0.000105754,true,converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982353703626, -0.08157715617780473, -0.11448571391900905, -0.14097357647888495, -0.15990869603727004, -0.16987720240330786, -0.1690899838786513, -0.15524953500582697, -0.125355891050427, -0.07541653303031318]"
mgh30,10,10,ffjm2_bfgs,4.386071563409483e-25,8.772143126818967e-25,2.961780398142132e-13,3.1622802986738694e-12,2,7,3,1.944656594,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.570722132011225, -0.6818069499842756, -0.7022100760176614, -0.705510629895084, -0.7049061557287531, -0.7014966070298758, -0.6918893223548597, -0.6657965144059893, -0.5960351090265865, -0.41641225752884764]"
mgh30,10,10,bfgs_backtracking2,1.9655441497253108e-19,3.9310882994506215e-19,1.9826972283862761e-10,4.026641021229466e-9,22,46,23,0.000119753,true,converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5707221319900262, -0.6818069499182731, -0.7022100759752478, -0.7055106298545913, -0.7049061557410178, -0.7014966069580328, -0.6918893223216892, -0.6657965144119163, -0.5960351090651976, -0.41641225757762435]"
mgh31,10,10,ffjm2_bfgs,1.3401099896386393,2.6802199792772785,0.5177084101381084,0.002594919755263722,100,474,101,175.774259164,true,function_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.21722185401654318, 0.30649241976184793, 0.3568147997540987, 0.448423362028976, 0.5776797519505988, 0.713145439484458, 0.8239936693740215, 0.9219400441193094, 0.9970282613732266, 0.9634887796935191]"
mgh31,10,10,bfgs_backtracking2,1.340109960363068,2.680219920726136,0.5177084044832705,4.482312419926441e-9,42,78,43,0.000252874,true,converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.21717223906633465, 0.30646715004065106, 0.3567860972370706, 0.44839489413487954, 0.5776379509830071, 0.7131035097545539, 0.8239564802776945, 0.9219093371632414, 0.9969927785950936, 0.9634622703478914]"
mgh32,10,20,ffjm2_bfgs,5.000000000000002,10.000000000000004,0.7071067811865477,3.8459253727671276e-16,1,3,2,6.8267e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
mgh32,10,20,bfgs_backtracking2,4.999999999999999,9.999999999999998,0.7071067811865475,5.57880165459373e-16,1,2,2,2.0565e-5,true,converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.9999999999999996, -0.9999999999999996, -0.9999999999999996, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998]"
mgh33,10,20,ffjm2_bfgs,2.3170731707420456,4.634146341484091,0.4813598623423068,0.004777918958282968,9,73,10,5.894315648,true,function_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329107710709, 0.7146658215421416, 0.5719987323132123, 0.42933164308428334, 0.2866645538553541, 0.14399746462642496, 0.0013303753974957117, -0.14133671383143342, -0.28400380306036255, -0.4266708922892919]"
mgh33,10,20,bfgs_backtracking2,2.317073170731707,4.634146341463414,0.4813598623412329,1.4236318842335372e-10,4,13,5,3.7429e-5,true,converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329109924683, 0.7146658219812987, 0.5719987329755422, 0.4293316439625974, 0.2866645549568124, 0.14399746593653254, 0.0013303769234818859, -0.14133671204570145, -0.28400380107366996, -0.42667089008637515]"
mgh34,10,20,ffjm2_bfgs,3.0675675675675786,6.135135135135157,0.5538562600140562,3.762948807067008e-10,1,9,2,8.2633e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.6907118385991626, 0.536067757898744, 0.38142367719832526, 0.22677959649790658, 0.07213551579748789, -0.0825085649029309, -0.23715264560334948, -0.3917967263037683, 1.0]"
mgh34,10,20,bfgs_backtracking2,3.067567567567566,6.135135135135132,0.5538562600140551,2.1343520094965422e-10,1,9,2,1.8793e-5,true,converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.6907118385991625, 0.5360677578987437, 0.38142367719832504, 0.22677959649790624, 0.07213551579748745, -0.08250856490293135, -0.23715264560334992, -0.3917967263037687, 1.0]"
