problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh12,3,10,bfgs_backtracking2,1.5797638860152974e-21,3.1595277720305947e-21,1.7775060540067353e-11,3.202002460898708e-11,40,53,41,0.000189468,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.9999999998057129, 10.000000000994103, 1.0000000001066744]"
mgh12,3,10,bfgs_backtracking3,3.410190433898427e-19,6.820380867796854e-19,2.6115858913305633e-10,1.2790457910379513e-9,17,27,18,8.3551e-5,true,gradient_converged,"[0.0, 10.0, 20.0]","[3.93548570261196, 3.9354857120984037, 6.548042483512301e-10]"
mgh13,4,4,bfgs_hagerzhang,7.531897347958482e-13,1.5063794695916964e-12,6.136732578481192e-7,6.3124405761608015e-9,39,48,48,0.000106628,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[0.0006018561913296434, -6.018561784959193e-5, 0.0005238287347729508, 0.0005238286729615562]"
mgh13,4,4,bfgs_backtracking1,3.613689389470364e-14,7.227378778940727e-14,1.3441892332313862e-7,6.1157873863326586e-9,42,58,43,8.2693e-5,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.00015488861166284868, 1.548884651631676e-5, -0.0002513443919745543, -0.0002513452936410658]"
mgh13,4,4,bfgs_backtracking2,1.5664898045692352e-14,3.1329796091384704e-14,8.850112441571675e-8,3.6077857126618616e-9,44,55,45,6.6967e-5,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.00013885976630444033, 1.3886013267357531e-5, 0.00017345765925713658, 0.00017345768760752015]"
mgh13,4,4,bfgs_backtracking3,1.6693060750290678e-15,3.3386121500581355e-15,2.889036236384954e-8,3.973069574449866e-9,50,61,51,7.0975e-5,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-2.160667794351683e-6, 2.1610367736186098e-7, 0.00011654680635034861, 0.0001165470216161037]"
mgh14,4,6,bfgs_hagerzhang,2.289262267518765e-25,4.57852453503753e-25,2.7624037042153255e-13,3.4253712100696394e-12,90,135,135,0.000229521,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[0.999999999999726, 0.9999999999994511, 1.0000000000002005, 1.000000000000392]"
mgh14,4,6,bfgs_backtracking1,1.3875792068517906e-20,2.775158413703581e-20,6.800929365049532e-11,2.5423923373611574e-9,32,63,33,5.9507e-5,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999999624456, 0.999999999934224, 1.000000000018976, 1.0000000000310565]"
mgh14,4,6,bfgs_backtracking2,3.5215347722240323e-22,7.0430695444480645e-22,1.0834412416345787e-11,5.460932614607619e-10,30,44,31,4.9843e-5,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[1.0000000000026648, 1.0000000000053089, 0.9999999999956606, 0.9999999999940318]"
mgh14,4,6,bfgs_backtracking3,1.5152820045894199e-21,3.0305640091788397e-21,2.2474296463511525e-11,9.170270918829861e-10,45,73,46,7.2805e-5,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999999863586, 0.999999999973098, 1.0000000000108962, 1.0000000000175295]"
mgh15,4,11,bfgs_hagerzhang,0.00015375280192466873,0.00030750560384933747,0.005287254003298339,4.1767525759948246e-9,32,38,38,0.000188413,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.19280693223945625, 0.19128226583664637, 0.12305640989909505, 0.13606232127032544]"
mgh15,4,11,bfgs_backtracking1,0.00015375280192461853,0.00030750560384923707,0.005287254003297476,1.9141631849960673e-10,33,36,34,0.000123767,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069345571708, 0.19128232897946337, 0.12305650706597886, 0.13606233088090136]"
mgh15,4,11,bfgs_backtracking2,0.00015375280192461875,0.0003075056038492375,0.00528725400329748,4.1328610828486283e-10,32,39,33,0.000119922,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069347239284, 0.1912823316622282, 0.12305651047326634, 0.1360623320002761]"
mgh15,4,11,bfgs_backtracking3,0.00015375280192461875,0.0003075056038492375,0.00528725400329748,4.1328610828486283e-10,32,39,33,0.000122598,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069347239284, 0.1912823316622282, 0.12305651047326634, 0.1360623320002761]"
mgh16,4,20,bfgs_hagerzhang,42911.10081317817,85822.20162635634,65.5065651772234,1.2676793509949425e-9,25,38,38,0.000279383,true,gradient_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439904761874, 13.203630051207083, -0.4034394881772846, 0.23677877445609108]"
mgh16,4,20,bfgs_backtracking1,42911.10081317814,85822.20162635628,65.50656517722338,2.219342537346775e-9,24,81,25,0.00030899,true,gradient_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439904762368, 13.203630051207323, -0.40343948817697595, 0.23677877445567153]"
mgh16,4,20,bfgs_backtracking2,42911.10081317813,85822.20162635625,65.50656517722337,2.831466234757188e-5,25,72,26,0.000288423,true,function_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439906504096, 13.203630051548341, -0.403439498811316, 0.2367787725247829]"
mgh16,4,20,bfgs_backtracking3,42911.10081317815,85822.2016263563,65.50656517722338,7.772089369924107e-6,22,68,23,0.000267797,true,function_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.59443990953793, 13.203630052726227, -0.40343948709505345, 0.23677877170059627]"
mgh17,5,33,bfgs_hagerzhang,2.7324473487416458e-5,5.4648946974832916e-5,0.0012868677850529392,4.065224343405596e-9,83,134,134,0.00121246,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005220760887, 1.9358469225227526, -1.4646871465096176, 0.012867534660465219, 0.022122699622885343]"
mgh17,5,33,bfgs_backtracking1,2.7324473487412646e-5,5.464894697482529e-5,0.0012868677850528495,1.1270377765205123e-7,54,152,54,0.000870292,true,step_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005266225663, 1.9358469663693005, -1.4646871906804007, 0.012867534751400213, 0.02212269945395522]"
mgh17,5,33,bfgs_backtracking2,2.7324473487415025e-5,5.464894697483005e-5,0.0012868677850529056,8.22766944545086e-9,58,90,59,0.000630815,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005208128053, 1.9358469099543332, -1.4646871338370433, 0.012867534634315406, 0.022122699673089035]"
mgh17,5,33,bfgs_backtracking3,2.7324473487412914e-5,5.464894697482583e-5,0.001286867785052856,1.3311194555824224e-8,61,100,61,0.00067861,true,step_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.3754100520937391, 1.9358469120426027, -1.4646871359426972, 0.012867534638437313, 0.02212269966322768]"
