problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh15,4,11,ffjm2_box_sr1,0.00015375280192471034,0.0003075056038494207,0.0052872540032990545,8.195591425950912e-9,11,26,12,0.127409444,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069224421104, 0.19128234056281243, 0.1230564287541072, 0.13606232815400696]"
mgh15,4,11,bfgs_backtracking2,0.00015375280192461875,0.0003075056038492375,0.00528725400329748,4.1328610828486283e-10,32,39,33,0.000136262,true,gradient_converged,"[0.25, 0.39, 0.415, 0.39]","[0.1928069347239284, 0.1912823316622282, 0.12305651047326634, 0.1360623320002761]"
mgh16,4,20,ffjm2_box_sr1,42911.100813178135,85822.20162635627,65.50656517722337,4.136219845056539e-11,63,699,64,0.658953084,true,gradient_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439904762165, 13.203630051207204, -0.4034394881768595, 0.2367787744557363]"
mgh16,4,20,bfgs_backtracking2,42911.10081317813,85822.20162635625,65.50656517722337,2.831466234757188e-5,25,72,26,0.000304111,true,function_converged,"[25.0, 5.0, -5.0, -1.0]","[-11.594439906504096, 13.203630051548341, -0.403439498811316, 0.2367787725247829]"
mgh17,5,33,ffjm2_box_sr1,2.7324473487414113e-5,5.464894697482823e-5,0.0012868677850528842,1.124125387263451e-9,11,34,12,0.176600572,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005137152955, 1.935846823622533, -1.4646870469960038, 0.01286753446099827, 0.022122700025645668]"
mgh17,5,33,bfgs_backtracking2,2.7324473487415025e-5,5.464894697483005e-5,0.0012868677850529056,8.22766944545086e-9,58,90,59,0.000762508,true,gradient_converged,"[0.5, 1.5, -1.0, 0.01, 0.02]","[0.37541005208128053, 1.9358469099543332, -1.4646871338370433, 0.012867534634315406, 0.022122699673089035]"
mgh18,6,13,ffjm2_box_sr1,1.1569969000342975e-5,2.313993800068595e-5,0.001334164619086414,1.3445943049577794e-6,1000,2005,1001,14.625007587,false,maximum_iterations,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.1851240942804957, 8.156205518686637, 1.3221472491568464, 9.51182496438961, 5.776593304116256, 7.323494792146644]"
mgh18,6,13,bfgs_backtracking2,0.0028278249627500095,0.005655649925500019,0.020857852101048954,1.2767277303440512e-8,40,44,41,0.000237983,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159863737772, 17.68319876090973, 1.1631436528669623, 5.186561815073127, 1.7114159863737424, 1.1631436528669745]"
mgh19,11,65,ffjm2_box_sr1,0.020084300255541306,0.04016860051108261,0.024859172741691766,1.0367539136660457e-9,25,56,26,0.490567984,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[1.3099359252103935, -0.43137861539461514, -0.6336168418156948, -0.5993700404324992, 0.7538330184187144, 0.9052811437687626, 1.3655404268630114, 4.824276635572073, 2.3989496985737646, 4.568866356972636, 5.675348521969902]"
mgh19,11,65,bfgs_backtracking2,0.13737733322905482,0.27475466645810964,0.0650153433320651,8.291793370574357e-10,112,147,113,0.004308514,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[5.880605222351691, 5.393167465065706, 0.3862698372308295, -0.33418400565374257, 0.45758891652510447, 0.10813920406390205, 2.136907652732453, 8.659131266777734, -1.2983378001559533, 3.327714099883609, 5.578612590740302]"
